id,domain,platform,role,expected,method,weight,weight_reason,status,evidence,defect_ids,limitation
CORE-21-ANDROID,CORE,ANDROID,гость/покупатель; сантехник для заявок,Поиск/категории/фильтры/сортировка/пагинация/товар работают с REAL API,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-production-release.json; evidence/production-catalog-check.json,,"Physical signed production APK against live HTTPS API: featured photos, real variant prices, search SD1036, ascending sort, category Metal fittings, infinite scroll beyond first40. Read-only API:845 unique items across9pages. No inventory guarantee in owner-approved inquiry mode."
CORE-22-ANDROID,CORE,ANDROID,гость/покупатель; сантехник для заявок,Корзина и доставка/самовывоз создают заказ и читают историю,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-order-final.json; evidence/native-delivery.json; evidence/screenshots/final-order-history.png,,"Самовывоз и доставка через nativeUI, trusted quote123,45, один заказ после потерянного201/retry, корзина очищена, история/повторный detail проверены. Данные inventory изолированные; EX-02 отдельно."
CORE-23-ANDROID,CORE,ANDROID,гость/покупатель; сантехник для заявок,Мастер: заявка/принятие/завершение/отзыв работают сквозным путём,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-service-flow.json,,Полный native путь customer→adminassignment→masteraccept/work/complete→customerreview на изолированных аккаунтах; Telegram mock.
CORE-24-ANDROID,CORE,ANDROID,гость/покупатель; сантехник для заявок,Фото/ссылки/звонки/карта и возврат из внешних приложений работают,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,NOT TESTED,DEVICE_RUN.md,,"Часть путей проверена на Redmi (DEVICE_RUN/SCREEN_MATRIX), но полный сформулированный критерий не подтверждён. Не засчитано по частичной проверке."
LOY-20-ANDROID,LOY,ANDROID,подтверждённый сантехник; admin/POS для начисления,Баланс/история/QR/награды совпадают с backend после возврата и входа,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-final-pass.json; evidence/loyalty-native-query.log; evidence/screenshots/native-bonus-balance-before.png; evidence/screenshots/native-bonus-qr.png; evidence/screenshots/native-rewards-state.png,"D13,D36","Physical master login/update/return:13700 minor→137 bonuses, first30/new cursor, spent empty, QR and reversible brightness, reward50 minor→0.50 bonus match isolated API. Customer switch denies history. Real commercial rules/POS and two-device spending are separate gates."
LOY-21-ANDROID,LOY,ANDROID,подтверждённый сантехник; admin/POS для начисления,Два устройства не дают двойного списания/устаревшего баланса,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,DEVICE_RUN.md,,Для исходного критерия требуется второй физический Android с установленной сборкой. Серверные параллельные операции проверены; iOS отложен владельцем.
LOY-22-ANDROID,LOY,ANDROID,подтверждённый сантехник; admin/POS для начисления,Мастер понимает доступные бонусы и причины отказа,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,NOT TESTED,DEVICE_RUN.md,,"Часть путей проверена на Redmi (DEVICE_RUN/SCREEN_MATRIX), но полный сформулированный критерий не подтверждён. Не засчитано по частичной проверке."
REL-10-ANDROID,REL,ANDROID,все,Offline/timeout/HTTP 401-5xx/retry восстанавливаются без дублей,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-network-recovery.json; evidence/native-order-recovery.json; evidence/native-map-network.json; evidence/device-requests.log,,"Physical standalone Android:401 refresh/retry, offline,503,15s timeout, dropped201 afterCOMMIT and retry. SQL confirms zero creates during injected pre-server failures, one after retry; one order after lost response and process restart. Isolated API."
REL-11-ANDROID,REL,ANDROID,все,"Background/kill/relaunch восстанавливает сессию, корзину и заказ",PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-order-recovery.json; evidence/native-fontscale.json,,"Background/force-stop/relaunch восстановили сессию, незавершённый checkout и прежний idempotency key; retry даёт тот жеorder. FontScale change сохраняет заполнение формы."
REL-12-ANDROID,REL,ANDROID,все,Отказ карты/медленная сеть сохраняют ручной выбор филиала,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,NOT TESTED,DEVICE_RUN.md,,"Часть путей проверена на Redmi (DEVICE_RUN/SCREEN_MATRIX), но полный сформулированный критерий не подтверждён. Не засчитано по частичной проверке."
REL-13-ANDROID,REL,ANDROID,все,Чистая установка/обновление standalone release не ломает данные,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,DEVICE_RUN.md; evidence/build-source-latest.json; evidence/native-admin-orders.json,,Чистая установка QA v1 и обновления доv8 сохраняют данные/сессию. Только QA package и test certificate; production upgrade/internal-track остаётся PLAY-01 BLOCKED.
PERF-01-ANDROID,PERF,ANDROID,все,Холодный и тёплый старт измерены на физическом устройстве,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-runtime.json,,"3 холодных и3 тёплых старта Activity измерены на Redmi v8. Это Activity time, не время до всех сетевых данных; SLA отдельно."
PERF-02-ANDROID,PERF,ANDROID,все,Длинные списки/карта/поиск отвечают в согласованном бюджете,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,DEVICE_RUN.md,,Нет согласованного performance budget и staging измерений; сокращение запросов не равно выполнению критерия.
PERF-03-ANDROID,PERF,ANDROID,все,Повторные циклы без crash/ANR/роста памяти,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,PASS,evidence/native-memory-cycles.json,,"10 real navigation/background cycles on Redmi v11, same PID, no own-process crash, PSS282669–289756KB with final284948KB (last5 decreasing after cycle7). Bounded run, not a long-duration leak guarantee; font-prefix-only client change followed."
SEC-20-ANDROID,SEC,ANDROID,все,SecureStore и отсутствие PII после смены пользователя проверены,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,NOT TESTED,DEVICE_RUN.md,,"Часть путей проверена на Redmi (DEVICE_RUN/SCREEN_MATRIX), но полный сформулированный критерий не подтверждён. Не засчитано по частичной проверке."
SEC-21-ANDROID,SEC,ANDROID,все,Фактические сетевые данные/SDK/разрешения соответствуют privacy,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,DEVICE_RUN.md,,Нет утверждённой privacy и полного release network/SDK inventory.
A11Y-01-ANDROID,A11Y,ANDROID,все,"VoiceOver/TalkBack: имена, роли и фокус обеспечивают основной путь",PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,NOT TESTED,DEVICE_RUN.md,,"Часть путей проверена на Redmi (DEVICE_RUN/SCREEN_MATRIX), но полный сформулированный критерий не подтверждён. Не засчитано по частичной проверке."
A11Y-02-ANDROID,A11Y,ANDROID,все,"Крупный шрифт, контраст и touch targets позволяют оформить заказ",PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,PASS,evidence/native-fontscale.json; evidence/native-layout-checks.json; evidence/screenshots/font7-delivery-quote.png,,"На физическом Redmi150% шрифт: читаемый layout,48dpBack, CTA выше системной панели; реальный delivery checkout завершён. Контраст токенов>=4.5:1. Полный TalkBack отдельно."
A11Y-03-ANDROID,A11Y,ANDROID,все,Русские даты/валюта/длинные строки отображаются корректно,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,PASS,evidence/screenshots/native-admin-orders.png; evidence/screenshots/font7-delivery-detail.png,,"Русская дата21сентября2026, суммы123,45сом, формытоваров, длинные названия/адрес и150% checkout проверены. iOS отдельно."
UI-01-IOS,UI,IOS,все,"Все экраны: сетка, типографика, иконки и изображения без артефактов",PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UI-02-IOS,UI,IOS,все,Селекты не перекрываются картой/клавиатурой и читаются,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UI-03-IOS,UI,IOS,все,Карта и атрибуция не перекрыты и дают понятный fallback,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UI-04-IOS,UI,IOS,все,"Компактный/большой экран: safe area, длинные строки и scroll без потери действий",PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UI-05-IOS,UI,IOS,все,Loading/empty/error/disabled/selected/success визуально согласованы,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UI-06-IOS,UI,IOS,все,Системная dark mode не ломает light theme,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UX-10-IOS,UX,IOS,все,Back/жесты и deep links сохраняют ожидаемое назначение,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UX-11-IOS,UX,IOS,все,Селекты: выбор/отмена/очистка/повторное открытие и длинные варианты,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
UX-12-IOS,UX,IOS,все,Первый запуск и возвращение после входа сохраняют контекст,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
CORE-20-IOS,CORE,IOS,гость/покупатель; сантехник для заявок,Регистрация/вход/выход и редактирование профиля сквозным путём,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
CORE-21-IOS,CORE,IOS,гость/покупатель; сантехник для заявок,Поиск/категории/фильтры/сортировка/пагинация/товар работают с REAL API,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
CORE-22-IOS,CORE,IOS,гость/покупатель; сантехник для заявок,Корзина и доставка/самовывоз создают заказ и читают историю,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
CORE-23-IOS,CORE,IOS,гость/покупатель; сантехник для заявок,Мастер: заявка/принятие/завершение/отзыв работают сквозным путём,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
CORE-24-IOS,CORE,IOS,гость/покупатель; сантехник для заявок,Фото/ссылки/звонки/карта и возврат из внешних приложений работают,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
LOY-20-IOS,LOY,IOS,подтверждённый сантехник; admin/POS для начисления,Баланс/история/QR/награды совпадают с backend после возврата и входа,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
LOY-21-IOS,LOY,IOS,подтверждённый сантехник; admin/POS для начисления,Два устройства не дают двойного списания/устаревшего баланса,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
LOY-22-IOS,LOY,IOS,подтверждённый сантехник; admin/POS для начисления,Мастер понимает доступные бонусы и причины отказа,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
REL-10-IOS,REL,IOS,все,Offline/timeout/HTTP 401-5xx/retry восстанавливаются без дублей,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
REL-11-IOS,REL,IOS,все,"Background/kill/relaunch восстанавливает сессию, корзину и заказ",PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
REL-12-IOS,REL,IOS,все,Отказ карты/медленная сеть сохраняют ручной выбор филиала,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
REL-13-IOS,REL,IOS,все,Чистая установка/обновление standalone release не ломает данные,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
PERF-01-IOS,PERF,IOS,все,Холодный и тёплый старт измерены на физическом устройстве,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
PERF-02-IOS,PERF,IOS,все,Длинные списки/карта/поиск отвечают в согласованном бюджете,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
PERF-03-IOS,PERF,IOS,все,Повторные циклы без crash/ANR/роста памяти,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
SEC-20-IOS,SEC,IOS,все,SecureStore и отсутствие PII после смены пользователя проверены,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
SEC-21-IOS,SEC,IOS,все,Фактические сетевые данные/SDK/разрешения соответствуют privacy,PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
A11Y-01-IOS,A11Y,IOS,все,"VoiceOver/TalkBack: имена, роли и фокус обеспечивают основной путь",PHYSICAL DEVICE / standalone RELEASE,5,Критичный бизнес/release результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
A11Y-02-IOS,A11Y,IOS,все,"Крупный шрифт, контраст и touch targets позволяют оформить заказ",PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
A11Y-03-IOS,A11Y,IOS,все,Русские даты/валюта/длинные строки отображаются корректно,PHYSICAL DEVICE / standalone RELEASE,3,Существенный пользовательский результат,BLOCKED,../2026-09-18-remediation/NATIVE_OWNER_CHECK.md; ../2026-09-18-remediation/evidence/android-devices.log; ../2026-09-18-remediation/evidence/ios-toolchain.log; DEVICE_RUN.md,,iPhone подключён по USB; Xcode/signing/IPA отсутствуют. Требуется самостоятельный iOS Release на устройстве. Android и web не заменяют этот критерий.
CORE-NA1,CORE,SHARED,гость/покупатель; сантехник для заявок,Sandbox оплата цифровыми/банковскими средствами,CODE REVIEW / LOCAL API,3,Существенный пользовательский результат,N/A,../../../app.json; ../../../package.json; ../../../README.md; CODE REVIEW,,Физические товары по заявке/резерву; платёжного SDK/checkout payment нет. Sandbox payment/IAP неприменимы текущему потоку.
CORE-NA2,CORE,SHARED,гость/покупатель; сантехник для заявок,Push APNs/FCM permission и навигация,CODE REVIEW / LOCAL API,3,Существенный пользовательский результат,N/A,../../../app.json; ../../../package.json; ../../../README.md; CODE REVIEW,,"Push APNs/FCM не реализованы/не заявлены; уведомления Telegram, не native push."
CORE-NA3,CORE,SHARED,гость/покупатель; сантехник для заявок,SMS OTP: истечение и повторная отправка,CODE REVIEW / LOCAL API,3,Существенный пользовательский результат,N/A,REQUIREMENT_CHANGES.md,,"SMS OTP removed by explicit owner decision on2026-09-21; baseline also had N/A. Recovery token expiry/replay is tested under auth/recovery, not claimed as SMS evidence."
LOY-NA1,LOY,SHARED,подтверждённый сантехник; admin/POS для начисления,Истечение бонусов,CODE REVIEW / LOCAL API,3,Существенный пользовательский результат,N/A,../../../app.json; ../../../package.json; ../../../README.md; CODE REVIEW,,"Expiry бонусов не предусмотрен текущей схемой/описанием; rolling90д относится к уровню, а не сгоранию. Если владелец утвердит expiry — вернуть в охват."
LOY-NA2,LOY,SHARED,подтверждённый сантехник; admin/POS для начисления,Списание бонусов на товар при checkout,CODE REVIEW / LOCAL API,3,Существенный пользовательский результат,N/A,../../../app.json; ../../../package.json; ../../../README.md; CODE REVIEW,,Бонусы меняются на rewards; списание на корзину не предусмотрено текущим контрактом.
UX-NA1,UX,SHARED,все,Планшеты/landscape,CODE REVIEW / LOCAL API,3,Существенный пользовательский результат,N/A,../../../app.json; ../../../package.json; ../../../README.md; CODE REVIEW,,"app.json: portrait, supportsTablet=false; отдельный tablet/landscape UX не заявлен. Android resizability всё же проверить в release."
API-NA1,API,SHARED,все,Геолокация GPS и approximate permission,CODE REVIEW / LOCAL API,3,Существенный пользовательский результат,N/A,../../../app.json; ../../../package.json; ../../../README.md; CODE REVIEW,,"Нет expo-location/GPS flow; филиал выбирается вручную, карта сторонний widget. GPS permission не запрашивается приложением."
CORE-11,CORE,SHARED,гость/покупатель; сантехник для заявок,Ответ заказа корректно адаптируется и сохраняет серверный ID,WEB + LOCAL API + CODE,5,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",PASS,../2026-09-18-remediation/evidence/ui-flows.json,D02,Проверено указанным локальным/API/web/статическим методом; native physical/staging проверки учитываются отдельными строками и не закрыты этим результатом.
REL-06,REL,SHARED,все,Параллельные одинаковые запросы заказа возвращают существующий ID без5xx,LOCAL API,5,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",PASS,../2026-09-18-remediation/evidence/http-security.json,D04,Проверено указанным локальным/API/web/статическим методом; native physical/staging проверки учитываются отдельными строками и не закрыты этим результатом.
LOY-17,LOY,SHARED,подтверждённый сантехник; admin/POS для начисления,История бонусов отдаёт полный журнал с пагинацией,LOCAL API + WEB,5,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",PASS,../2026-09-18-remediation/evidence/regression-suite.log; ../2026-09-18-remediation/evidence/ui-flows.json,D11,Проверено указанным локальным/API/web/статическим методом; native physical/staging проверки учитываются отдельными строками и не закрыты этим результатом.
UI-07,UI,WEB,все,Карта помещает popup и контролы в экран,WEB + REAL 2GIS,5,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",PASS,../2026-09-18-followup/evidence/visual.json; ../2026-09-18-followup/evidence/screenshots/map-320.png; ../2026-09-18-followup/evidence/screenshots/map-390.png; ../2026-09-18-followup/evidence/screenshots/map-430.png; ../2026-09-18-followup/MAP_SOURCES.md,D10,"WEB: фактический метод после замены провайдера — Leaflet + реальные OSM tiles; координаты REAL 2GIS. Историческая метка method сохранена для сравнения, изменение средства проверки раскрыто. Bounds popup, controls, attribution, offline/retry проверены; native acceptance D10 не закрыт."
API-08,API,SHARED,все,Филиал соответствует закреплённому firm ID и справочнику,CODE + WEB + REAL 2GIS,5,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",PASS,../2026-09-18-remediation/MAP_SOURCES.md; ../2026-09-18-remediation/evidence/gallery.json,D09,Сопоставление всех 6 firm ID и адресов по официальным страницам 2GIS исправлено. Утверждение владельцем телефонов/часов и native переходы ещё не получены; D09 не закрыт целиком.
UI-08,UI,WEB,все,Ключевой каталог имеет подготовленные фото и описания,REAL API sample + WEB,3,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",FAIL,evidence/featured-images-http.json; evidence/native-storefront-catalog.json,D12,"842/845 изображения,15 ключевых SKU с approved website assets иценами;0описаний вcorrect source. Текст не придуман. Исходный критерийфото+описания остаётсяFAIL."
A11Y-04,A11Y,SHARED,все,Значимые обычные тексты имеют контраст не ниже4.5:1,TOKEN CALCULATION + WEB,3,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",PASS,../2026-09-18-remediation/evidence/contrast.json; ../2026-09-18-remediation/evidence/gallery.json,D13,Проверено указанным локальным/API/web/статическим методом; native physical/staging проверки учитываются отдельными строками и не закрыты этим результатом.
A11Y-05,A11Y,SHARED,все,Формы бонусов и статусы корректно локализованы,CODE + WEB,1,"Найденный существенный результат; 5 критичный,3 существенный,1 полировка",PASS,../2026-09-18-remediation/evidence/regression-suite.log; ../2026-09-18-remediation/evidence/gallery.json,D15,Проверено указанным локальным/API/web/статическим методом; native physical/staging проверки учитываются отдельными строками и не закрыты этим результатом.
